created_at,Date,Post Type,file_name,folder_name,tweet_id,username,name,first_name,last_name,full_text,view_count,bookmark_count,favorite_count,retweet_count,reply_count,quote_count,bookmarked,favorited,retweeted,user_mentions,url_mentions,is_quote_status,lang,location,bio,website,websites,followers_count,following_count,media_count,statuses_count,favourites_count,listed_count,fast_followers_count,normal_followers_count,followed_by,following,can_dm,can_media_tag,profile_banner_url,profile_url,avatar_url,verified,is_blue_verified,user_created_at,Image,Video Thumbnail
"9/21/2023, 3:00:36 AM",,,TWEET_RamhariKhatiwa_100,NC,1.70E+18,NPSaudnc,NP Saud,NP,Saud,"RT @NPSaudnc: Had a fruitful meeting with H.E. Ville Tavio @VilleTavio, Finland's Foreign, Trade &amp; Development Cooperation Minister, during…",0,0,0,5,0,0,FALSE,FALSE,FALSE,NPSaudnc; VilleTavio,,FALSE,en,Kathmandu,"Former Minister of Foreign Affairs, Govt. of Nepal | MP | Central Executive Committee Member, Nepali Congress |",https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d,https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d,3246,53,76,215,131,4,0,3246,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1144463675731746822/1684086781,https://www.twitter.com/NPSaudnc,https://pbs.twimg.com/profile_images/1657805662871781377/EAv7jVzb_normal.jpg,FALSE,TRUE,"6/28/2019, 10:17:58 AM",,
"9/20/2023, 9:24:59 AM",,,TWEET_RamhariKhatiwa_100,NC,1.70E+18,NPSaudnc,NP Saud,NP,Saud,"नवौं संविधान दिवसको अवसरमा देश भित्र र बाहिर रहनु भएका समस्त नेपालीमा हार्दिक शुभकामना व्यक्त गर्दै राष्ट्रियताको संरक्षण, जनहितको संवर्द्धन र मुलुकको सम्बृद्धिलाई केन्द्रमा राखेर कृयाशिल हुन आजको दिनले हामी सबैलाई उत्प्रेरणा दिनेछ भन्ने विश्वास लिएको छु।

लोकतन्त्रको आन्दोलनमा… https://t.co/pMjBzPpJgL",14593,0,104,11,18,2,FALSE,FALSE,FALSE,,,FALSE,ne,Kathmandu,"Former Minister of Foreign Affairs, Govt. of Nepal | MP | Central Executive Committee Member, Nepali Congress |",https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d,https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d,3246,53,76,215,131,4,0,3246,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1144463675731746822/1684086781,https://www.twitter.com/NPSaudnc,https://pbs.twimg.com/profile_images/1657805662871781377/EAv7jVzb_normal.jpg,FALSE,TRUE,"6/28/2019, 10:17:58 AM",,
"9/20/2023, 3:58:01 AM",,,TWEET_RamhariKhatiwa_100,NC,1.70E+18,NPSaudnc,NP Saud,NP,Saud,RT @Lacroix_UN: Very glad to continue our exchanges w/ Minister Narayan Prakash Saud @NPSaudnc following my visit to Nepal in June. I reite…,0,0,0,16,0,0,FALSE,FALSE,FALSE,Lacroix_UN; NPSaudnc,,FALSE,en,Kathmandu,"Former Minister of Foreign Affairs, Govt. of Nepal | MP | Central Executive Committee Member, Nepali Congress |",https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d,https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d,3246,53,76,215,131,4,0,3246,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1144463675731746822/1684086781,https://www.twitter.com/NPSaudnc,https://pbs.twimg.com/profile_images/1657805662871781377/EAv7jVzb_normal.jpg,FALSE,TRUE,"6/28/2019, 10:17:58 AM",,
"9/20/2023, 3:53:24 AM",,,TWEET_RamhariKhatiwa_100,NC,1.70E+18,NPSaudnc,NP Saud,NP,Saud,"RT @NepalUNNY: In the margins of the #UNGA78, Hon. Foreign Minister @NPSaudnc had a meeting with CTBTO Executive Secretary @_RobFloyd today…",0,0,0,7,0,0,FALSE,FALSE,FALSE,NepalUNNY; NPSaudnc; _RobFloyd,,FALSE,en,Kathmandu,"Former Minister of Foreign Affairs, Govt. of Nepal | MP | Central Executive Committee Member, Nepali Congress |",https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d,https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d,3246,53,76,215,131,4,0,3246,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1144463675731746822/1684086781,https://www.twitter.com/NPSaudnc,https://pbs.twimg.com/profile_images/1657805662871781377/EAv7jVzb_normal.jpg,FALSE,TRUE,"6/28/2019, 10:17:58 AM",,
"9/19/2023, 11:01:32 PM",,,TWEET_RamhariKhatiwa_100,NC,1.70E+18,NPSaudnc,NP Saud,NP,Saud,"RT @NepalUNNY: The General Debate of the #UNGA78 begins today under the theme👇

 “Rebuilding trust &amp;reigniting global solidarity: accelerat…",0,0,0,9,0,0,FALSE,FALSE,FALSE,NepalUNNY,,FALSE,en,Kathmandu,"Former Minister of Foreign Affairs, Govt. of Nepal | MP | Central Executive Committee Member, Nepali Congress |",https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d,https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d,3246,53,76,215,131,4,0,3246,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1144463675731746822/1684086781,https://www.twitter.com/NPSaudnc,https://pbs.twimg.com/profile_images/1657805662871781377/EAv7jVzb_normal.jpg,FALSE,TRUE,"6/28/2019, 10:17:58 AM",,
"9/19/2023, 4:09:04 PM",,,TWEET_RamhariKhatiwa_100,NC,1.70E+18,NPSaudnc,NP Saud,NP,Saud,"During #UNGA78, I had a productive meeting with H.E. Luminiţa-Teodora Odobescu @Odobes1Luminita , Romania's Minister for Foreign Affairs. 

We exchanged views on promoting bilateral relations as well as cooperation in multilateral forums. https://t.co/xliUFYMMqO",3264,0,72,8,2,0,FALSE,FALSE,FALSE,Odobes1Luminita,,FALSE,en,Kathmandu,"Former Minister of Foreign Affairs, Govt. of Nepal | MP | Central Executive Committee Member, Nepali Congress |",https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d,https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d,3246,53,76,215,131,4,0,3246,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1144463675731746822/1684086781,https://www.twitter.com/NPSaudnc,https://pbs.twimg.com/profile_images/1657805662871781377/EAv7jVzb_normal.jpg,FALSE,TRUE,"6/28/2019, 10:17:58 AM",,
"9/19/2023, 3:46:46 PM",,,TWEET_RamhariKhatiwa_100,NC,1.70E+18,NPSaudnc,NP Saud,NP,Saud,"Had a fruitful meeting with H.E. Ville Tavio @VilleTavio, Finland's Foreign, Trade &amp; Development Cooperation Minister, during #UNGA78. 

We discussed matters of mutual interest and explored ways to enhance our bilateral relations and cooperation. https://t.co/5Jzi8h7qzj",1106,0,28,5,0,0,FALSE,FALSE,FALSE,VilleTavio,,FALSE,en,Kathmandu,"Former Minister of Foreign Affairs, Govt. of Nepal | MP | Central Executive Committee Member, Nepali Congress |",https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d,https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d,3246,53,76,215,131,4,0,3246,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1144463675731746822/1684086781,https://www.twitter.com/NPSaudnc,https://pbs.twimg.com/profile_images/1657805662871781377/EAv7jVzb_normal.jpg,FALSE,TRUE,"6/28/2019, 10:17:58 AM",,
"9/19/2023, 3:37:11 AM",,,TWEET_RamhariKhatiwa_100,NC,1.70E+18,NPSaudnc,NP Saud,NP,Saud,"RT @Odobes1Luminita: Fruitful meeting with @NPSaudnc #UNGA78, celebrating #55 years of bilateral diplomatic relations. Emphasized the need…",0,0,0,10,0,0,FALSE,FALSE,FALSE,Odobes1Luminita; NPSaudnc,,FALSE,en,Kathmandu,"Former Minister of Foreign Affairs, Govt. of Nepal | MP | Central Executive Committee Member, Nepali Congress |",https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d,https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d,3246,53,76,215,131,4,0,3246,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1144463675731746822/1684086781,https://www.twitter.com/NPSaudnc,https://pbs.twimg.com/profile_images/1657805662871781377/EAv7jVzb_normal.jpg,FALSE,TRUE,"6/28/2019, 10:17:58 AM",,
"9/19/2023, 3:36:50 AM",,,TWEET_RamhariKhatiwa_100,NC,1.70E+18,NPSaudnc,NP Saud,NP,Saud,"RT @NepalUNNY: On the sidelines of the #UNGA78, Hon. Foreign Minister @NPSaudnc met with USG @Lacroix_UN  today.

Matters related to Nepal-…",0,0,0,10,0,0,FALSE,FALSE,FALSE,NepalUNNY; NPSaudnc; Lacroix_UN,,FALSE,en,Kathmandu,"Former Minister of Foreign Affairs, Govt. of Nepal | MP | Central Executive Committee Member, Nepali Congress |",https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d,https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d,3246,53,76,215,131,4,0,3246,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1144463675731746822/1684086781,https://www.twitter.com/NPSaudnc,https://pbs.twimg.com/profile_images/1657805662871781377/EAv7jVzb_normal.jpg,FALSE,TRUE,"6/28/2019, 10:17:58 AM",,
"9/19/2023, 2:07:15 AM",,,TWEET_RamhariKhatiwa_100,NC,1.70E+18,NPSaudnc,NP Saud,NP,Saud,"RT @NepalUNNY: Hon. FM @NPSaudnc had a fruitful meeting with H.E. Ville Tavio the Foreign, Trade &amp; Development Cooperation Minister of Finl…",0,0,0,11,0,0,FALSE,FALSE,FALSE,NepalUNNY; NPSaudnc,,FALSE,en,Kathmandu,"Former Minister of Foreign Affairs, Govt. of Nepal | MP | Central Executive Committee Member, Nepali Congress |",https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d,https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d,3246,53,76,215,131,4,0,3246,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1144463675731746822/1684086781,https://www.twitter.com/NPSaudnc,https://pbs.twimg.com/profile_images/1657805662871781377/EAv7jVzb_normal.jpg,FALSE,TRUE,"6/28/2019, 10:17:58 AM",,
"9/19/2023, 1:57:15 AM",,,TWEET_RamhariKhatiwa_100,NC,1.70E+18,NPSaudnc,NP Saud,NP,Saud,"RT @NepalUNNY: On the sidelines of the #UNGA78, Hon. Foreign Minister @NPSaudnc had a meeting with H.E. Luminiţa- Teodora Odobescu, Ministe…",0,0,0,8,0,0,FALSE,FALSE,FALSE,NepalUNNY; NPSaudnc,,FALSE,en,Kathmandu,"Former Minister of Foreign Affairs, Govt. of Nepal | MP | Central Executive Committee Member, Nepali Congress |",https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d,https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d,3246,53,76,215,131,4,0,3246,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1144463675731746822/1684086781,https://www.twitter.com/NPSaudnc,https://pbs.twimg.com/profile_images/1657805662871781377/EAv7jVzb_normal.jpg,FALSE,TRUE,"6/28/2019, 10:17:58 AM",,
"9/18/2023, 11:03:23 PM",,,TWEET_RamhariKhatiwa_100,NC,1.70E+18,NPSaudnc,NP Saud,NP,Saud,"Had a productive bilateral meeting at the @UN HQ in New York with H.E. Dr. Ivica Dačić, First Deputy Prime Minister and Foreign Minister of Serbia. 

Exchanged views on further strengthening the bilateral relations between Nepal and Serbia.
 #UNGA #Diplomacy #NepalSerbiaRelations https://t.co/ZqDQ3SGfMf",4681,0,99,11,3,1,FALSE,FALSE,FALSE,UN,,FALSE,en,Kathmandu,"Former Minister of Foreign Affairs, Govt. of Nepal | MP | Central Executive Committee Member, Nepali Congress |",https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d,https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d,3246,53,76,215,131,4,0,3246,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1144463675731746822/1684086781,https://www.twitter.com/NPSaudnc,https://pbs.twimg.com/profile_images/1657805662871781377/EAv7jVzb_normal.jpg,FALSE,TRUE,"6/28/2019, 10:17:58 AM",,
"9/18/2023, 8:32:51 AM",,,TWEET_RamhariKhatiwa_100,NC,1.70E+18,NPSaudnc,NP Saud,NP,Saud,"Pleased to deliver the keynote address at the Global Parliamentarians’ Inquiry on the Progress of Fossil Fuels Phase Out. 

As LDC Chair, I stress a fossil fuel-free future as an aspiration and moral obligation for all. 

Let's lead #ClimateAction and fund the #LossAndDamage… https://t.co/Y4ou1ctQcz",6693,0,84,13,8,7,FALSE,FALSE,FALSE,,,FALSE,en,Kathmandu,"Former Minister of Foreign Affairs, Govt. of Nepal | MP | Central Executive Committee Member, Nepali Congress |",https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d,https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d,3246,53,76,215,131,4,0,3246,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1144463675731746822/1684086781,https://www.twitter.com/NPSaudnc,https://pbs.twimg.com/profile_images/1657805662871781377/EAv7jVzb_normal.jpg,FALSE,TRUE,"6/28/2019, 10:17:58 AM",,
"9/16/2023, 9:57:32 PM",,,TWEET_RamhariKhatiwa_100,NC,1.70E+18,RamhariKhatiwa,Ramhari Khatiwada,Ramhari,Khatiwada,आज ओखलढुंगा  यसम सेवा समाजको कार्यक्रममा सहभागी । https://t.co/82v44xvIRZ,760,0,23,2,2,0,FALSE,FALSE,FALSE,,,FALSE,ne,Nepal Kathmandu,"Member of parliament, Nepal  &
Central committee member, Nepali congress",,,32443,1086,535,1824,7930,33,0,32443,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/751074775615823872/1467905857,https://www.twitter.com/RamhariKhatiwa,https://pbs.twimg.com/profile_images/1360607725843935232/wEyjy0RX_normal.jpg,FALSE,FALSE,"7/7/2016, 21:10:55",,
"9/14/2023, 9:26:51 AM",,,TWEET_RamhariKhatiwa_100,NC,1.70E+18,RamhariKhatiwa,Ramhari Khatiwada,Ramhari,Khatiwada,आज  बुबाको  साथमा  काठमाडौं । https://t.co/911aW0Ro6R,3313,0,108,1,14,0,FALSE,FALSE,FALSE,,,FALSE,ne,Nepal Kathmandu,"Member of parliament, Nepal  &
Central committee member, Nepali congress",,,32443,1086,535,1824,7930,33,0,32443,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/751074775615823872/1467905857,https://www.twitter.com/RamhariKhatiwa,https://pbs.twimg.com/profile_images/1360607725843935232/wEyjy0RX_normal.jpg,FALSE,FALSE,"7/7/2016, 21:10:55",,
"9/14/2023, 7:20:57 AM",,,TWEET_RamhariKhatiwa_100,NC,1.70E+18,RamhariKhatiwa,Ramhari Khatiwada,Ramhari,Khatiwada,एक पटक  राम्रोसँग  पढ्न  मन लाग्यो ।,1368,0,9,2,3,1,FALSE,FALSE,FALSE,,,TRUE,ne,Nepal Kathmandu,"Member of parliament, Nepal  &
Central committee member, Nepali congress",,,32443,1086,535,1824,7930,33,0,32443,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/751074775615823872/1467905857,https://www.twitter.com/RamhariKhatiwa,https://pbs.twimg.com/profile_images/1360607725843935232/wEyjy0RX_normal.jpg,FALSE,FALSE,"7/7/2016, 21:10:55",,
"9/12/2023, 07:02:08",,,TWEET_RamhariKhatiwa_100,NC,1.70E+18,RamhariKhatiwa,Ramhari Khatiwada,Ramhari,Khatiwada,"बिहान ४ बजे मेरो प्रियभाइ राजनको फोन आयो।
समाचार दु:खद थियो ।
मलाई ल क्याम्पसमा पढाउने गुरु जो संविधान  सभाको अध्यक्ष र सभामुख हुनुहुन्थ्यो।
एमालेमा सालिन र भद्र नेता उपाध्यक्ष समेत हुनुहुन्थ्यो।
 सुवासचन्द्र नेम्वाङको राति  हृदयघातबाट निधन भएको छ।उहाँप्रति हार्दिक श्रद्धाञ्जली। https://t.co/ZXVBgUHvBH",2253,0,32,2,14,0,FALSE,FALSE,FALSE,,,FALSE,ne,Nepal Kathmandu,"Member of parliament, Nepal  &
Central committee member, Nepali congress",,,32443,1086,535,1824,7930,33,0,32443,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/751074775615823872/1467905857,https://www.twitter.com/RamhariKhatiwa,https://pbs.twimg.com/profile_images/1360607725843935232/wEyjy0RX_normal.jpg,FALSE,FALSE,"7/7/2016, 21:10:55",,
"9/10/2023, 08:41:05",,,TWEET_RamhariKhatiwa_100,NC,1.70E+18,RamhariKhatiwa,Ramhari Khatiwada,Ramhari,Khatiwada,राजनेता  बि पी कोइराला  प्रति  हार्दिक श्रद्धाञ्जली । https://t.co/uHuKvz6KnL,2109,0,49,3,12,0,FALSE,FALSE,FALSE,,,FALSE,ne,Nepal Kathmandu,"Member of parliament, Nepal  &
Central committee member, Nepali congress",,,32443,1086,535,1824,7930,33,0,32443,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/751074775615823872/1467905857,https://www.twitter.com/RamhariKhatiwa,https://pbs.twimg.com/profile_images/1360607725843935232/wEyjy0RX_normal.jpg,FALSE,FALSE,"7/7/2016, 21:10:55",,
"9/9/2023, 13:04:16",,,TWEET_RamhariKhatiwa_100,NC,1.70E+18,RamhariKhatiwa,Ramhari Khatiwada,Ramhari,Khatiwada,"२०४८ सालमा  भौतिक  योजना  मन्त्रालयमा संगै  काम  गर्नु  भएको  इ शशी ब थापा र माननीय  सकलदेब सुतियार ।
थापा  सरले  फोहोरमहिला  ब्याबस्थापन र  २०४५को भुकम्प पछी  पुनः  निर्माणकार्य  कार्य  राम्रो  गर्नु भएको थियोे ।
आज भेटघाट । https://t.co/CmFFs3SauV",674,0,14,3,2,0,FALSE,FALSE,FALSE,,,FALSE,ne,Nepal Kathmandu,"Member of parliament, Nepal  &
Central committee member, Nepali congress",,,32443,1086,535,1824,7930,33,0,32443,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/751074775615823872/1467905857,https://www.twitter.com/RamhariKhatiwa,https://pbs.twimg.com/profile_images/1360607725843935232/wEyjy0RX_normal.jpg,FALSE,FALSE,"7/7/2016, 21:10:55",,
"9/6/2023, 15:41:46",,,TWEET_RamhariKhatiwa_100,NC,1.70E+18,RamhariKhatiwa,Ramhari Khatiwada,Ramhari,Khatiwada,"नेपाली  काङ्ग्रेसका सह  महामन्त्री  महेन्द्र  यादव  माथि भएको सांघातिक आक्रमणको घोर निन्दा गर्दछु । 
अपराधी  लाई  कडा  कारबाहीको माग गर्दछु । https://t.co/vAZeinegXH",34250,0,171,21,173,15,FALSE,FALSE,FALSE,,,FALSE,ne,Nepal Kathmandu,"Member of parliament, Nepal  &
Central committee member, Nepali congress",,,32443,1086,535,1824,7930,33,0,32443,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/751074775615823872/1467905857,https://www.twitter.com/RamhariKhatiwa,https://pbs.twimg.com/profile_images/1360607725843935232/wEyjy0RX_normal.jpg,FALSE,FALSE,"7/7/2016, 21:10:55",,
"9/6/2023, 13:16:14",,,TWEET_RamhariKhatiwa_100,NC,1.70E+18,RamhariKhatiwa,Ramhari Khatiwada,Ramhari,Khatiwada,हार्दिक  शुभकामना । https://t.co/Kq4CdFUadp,1058,0,21,5,8,0,FALSE,FALSE,FALSE,,,FALSE,hi,Nepal Kathmandu,"Member of parliament, Nepal  &
Central committee member, Nepali congress",,,32443,1086,535,1824,7930,33,0,32443,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/751074775615823872/1467905857,https://www.twitter.com/RamhariKhatiwa,https://pbs.twimg.com/profile_images/1360607725843935232/wEyjy0RX_normal.jpg,FALSE,FALSE,"7/7/2016, 21:10:55",,
"9/3/2023, 14:34:33",,,TWEET_RamhariKhatiwa_100,NC,1.70E+18,RamhariKhatiwa,Ramhari Khatiwada,Ramhari,Khatiwada,आज ओखलढुंगा  सि.न .पा.को नब निर्मित  भवनको उद्घाटन कार्यक्रम मा। https://t.co/5RpLmqBOS7,593,0,17,5,1,0,FALSE,FALSE,FALSE,,,FALSE,ne,Nepal Kathmandu,"Member of parliament, Nepal  &
Central committee member, Nepali congress",,,32443,1086,535,1824,7930,33,0,32443,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/751074775615823872/1467905857,https://www.twitter.com/RamhariKhatiwa,https://pbs.twimg.com/profile_images/1360607725843935232/wEyjy0RX_normal.jpg,FALSE,FALSE,"7/7/2016, 21:10:55",,
"8/31/2023, 2:06:33 PM",,,TWEET_RamhariKhatiwa_100,NC,1.70E+18,RamhariKhatiwa,Ramhari Khatiwada,Ramhari,Khatiwada,आदरणीय  रक्षा  तथा  उपप्रधानमन्त्री  पुर्ण  ब खड्कालाई   स्वस्थलाभको शुभकामना । https://t.co/DaZAHwzbpO,4360,0,61,5,28,1,FALSE,FALSE,FALSE,,,FALSE,ne,Nepal Kathmandu,"Member of parliament, Nepal  &
Central committee member, Nepali congress",,,32443,1086,535,1824,7930,33,0,32443,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/751074775615823872/1467905857,https://www.twitter.com/RamhariKhatiwa,https://pbs.twimg.com/profile_images/1360607725843935232/wEyjy0RX_normal.jpg,FALSE,FALSE,"7/7/2016, 21:10:55",,
"8/26/2023, 8:01:53 PM",,,TWEET_RamhariKhatiwa_100,NC,1.70E+18,RamhariKhatiwa,Ramhari Khatiwada,Ramhari,Khatiwada,"म आठौं  महाधिवेशन  बाट  निरन्तर  ओखलढुंगा  बाट  प्रतिनिधि  छु ।
यो नबौ  महाधिवेशन को फोटो  आज पाए ।
अशोक   कार्की   म  अनि प्रदीप  सुनुवार ।
प्रदीप जि नबौ बाट हो।
अशोक  र म आठौं  बाट । https://t.co/XtsB6zUdkz",2264,0,35,4,11,2,FALSE,FALSE,FALSE,,,FALSE,ne,Nepal Kathmandu,"Member of parliament, Nepal  &
Central committee member, Nepali congress",,,32443,1086,535,1824,7930,33,0,32443,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/751074775615823872/1467905857,https://www.twitter.com/RamhariKhatiwa,https://pbs.twimg.com/profile_images/1360607725843935232/wEyjy0RX_normal.jpg,FALSE,FALSE,"7/7/2016, 21:10:55",,
"8/26/2023, 5:24:22 PM",,,TWEET_RamhariKhatiwa_100,NC,1.70E+18,RamhariKhatiwa,Ramhari Khatiwada,Ramhari,Khatiwada,आज  काठमाडौं  ३ मा।,1357,0,18,4,3,0,FALSE,FALSE,FALSE,,,TRUE,ne,Nepal Kathmandu,"Member of parliament, Nepal  &
Central committee member, Nepali congress",,,32443,1086,535,1824,7930,33,0,32443,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/751074775615823872/1467905857,https://www.twitter.com/RamhariKhatiwa,https://pbs.twimg.com/profile_images/1360607725843935232/wEyjy0RX_normal.jpg,FALSE,FALSE,"7/7/2016, 21:10:55",,
"8/18/2023, 8:56:24 PM",,,TWEET_RamhariKhatiwa_100,NC,1.69E+18,RamhariKhatiwa,Ramhari Khatiwada,Ramhari,Khatiwada,"बुबाको  स्वास्थमा अलि समस्या  छ।
तर  कडा  हुनुहुन्छ । https://t.co/LuaFd3nZfZ",11518,0,149,1,53,1,FALSE,FALSE,FALSE,,,FALSE,ne,Nepal Kathmandu,"Member of parliament, Nepal  &
Central committee member, Nepali congress",,,32443,1086,535,1824,7930,33,0,32443,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/751074775615823872/1467905857,https://www.twitter.com/RamhariKhatiwa,https://pbs.twimg.com/profile_images/1360607725843935232/wEyjy0RX_normal.jpg,FALSE,FALSE,"7/7/2016, 21:10:55",,
"8/15/2023, 9:46:55 PM",,,TWEET_RamhariKhatiwa_100,NC,1.69E+18,RamhariKhatiwa,Ramhari Khatiwada,Ramhari,Khatiwada,"नेपाल सांस्कृतिक महासंघ, कोशी प्रदेशको कार्यक्रम ।
अनि  प्रदेश  मुख्य मन्त्री  र आफ्नै  ओखलढुंगा क र ख प्रदेश बाट  बिजय दुबै जना प्रदेश माननीय मन्त्री संग भेट  ।
पैरे खोलामा पुल र टोक्सेलमा प्रदेशिक अस्पताल  राक्न भनेको  छु। https://t.co/4GvUNBPzvS",562,0,12,1,0,0,FALSE,FALSE,FALSE,,,FALSE,ne,Nepal Kathmandu,"Member of parliament, Nepal  &
Central committee member, Nepali congress",,,32443,1086,535,1824,7930,33,0,32443,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/751074775615823872/1467905857,https://www.twitter.com/RamhariKhatiwa,https://pbs.twimg.com/profile_images/1360607725843935232/wEyjy0RX_normal.jpg,FALSE,FALSE,"7/7/2016, 21:10:55",,
"8/15/2023, 12:00:20 PM",,,TWEET_RamhariKhatiwa_100,NC,1.69E+18,RamhariKhatiwa,Ramhari Khatiwada,Ramhari,Khatiwada,सभामुख  दलको  हुनु हुन्न।,692,0,8,4,2,0,FALSE,FALSE,FALSE,,,TRUE,ne,Nepal Kathmandu,"Member of parliament, Nepal  &
Central committee member, Nepali congress",,,32443,1086,535,1824,7930,33,0,32443,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/751074775615823872/1467905857,https://www.twitter.com/RamhariKhatiwa,https://pbs.twimg.com/profile_images/1360607725843935232/wEyjy0RX_normal.jpg,FALSE,FALSE,"7/7/2016, 21:10:55",,
"8/12/2023, 10:20:01",,,TWEET_RamhariKhatiwa_100,NC,1.69E+18,RamhariKhatiwa,Ramhari Khatiwada,Ramhari,Khatiwada,"प्रयाप्त कारण बिना पक्राउ गर्नु सर्वथा गलत थियो !
 र गलत  हुन्छ।
 माननीय सुनिल शर्मालाई अदालतले थुनामा राख्न अस्वीकार गर्यो !
नेपालमा न्यायपालिका  सधैं  स्वतन्त्र र  निस्पक्ष छ।
सधैं  रहि रहनेछ ।
जय नेपाल ।",3476,0,28,2,9,5,FALSE,FALSE,FALSE,,,FALSE,ne,Nepal Kathmandu,"Member of parliament, Nepal  &
Central committee member, Nepali congress",,,32443,1086,535,1824,7930,33,0,32443,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/751074775615823872/1467905857,https://www.twitter.com/RamhariKhatiwa,https://pbs.twimg.com/profile_images/1360607725843935232/wEyjy0RX_normal.jpg,FALSE,FALSE,"7/7/2016, 21:10:55",,
"8/12/2023, 10:16:30",,,TWEET_RamhariKhatiwa_100,NC,1.69E+18,RamhariKhatiwa,Ramhari Khatiwada,Ramhari,Khatiwada,"प्रयाप्त कारण बिना पक्राउ गर्नु सर्वथा गलत थियो ! 
माननिय सुनिल शर्मालाई अदालतले थुनामा राख्न अस्वीकार गर्यो !
नेपालमा न्यायपालिका  स्वतन्त्र  र निस्पक्ष  छ सधैं  रहि रहनेछ ।",10593,0,77,4,36,6,FALSE,FALSE,FALSE,,,FALSE,ne,Nepal Kathmandu,"Member of parliament, Nepal  &
Central committee member, Nepali congress",,,32443,1086,535,1824,7930,33,0,32443,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/751074775615823872/1467905857,https://www.twitter.com/RamhariKhatiwa,https://pbs.twimg.com/profile_images/1360607725843935232/wEyjy0RX_normal.jpg,FALSE,FALSE,"7/7/2016, 21:10:55",,
